NEARS,FARS,A,B,APLUSB,PHI
0.750063329167166,0.6513866843927822,0.7121728503809036,0.6265349688735473,0.6126011173055305,0.026654272501393808
0.9897698671878317,0.5348424043968585,1.007364592257132,0.8430812155492822,0.7879678756305356,0.03531121510696282
0.609587475537394,0.1359260954681754,0.545939256306203,0.4511972980896752,0.39852410672096583,0.018827448891403326
0.0005359648817012386,-0.20428563396126967,-0.25464730504224126,-0.2573969572362273,-0.2652255500769621,0.003744515779321925
-0.4669990835329854,-0.3675071655492755,-0.7706368894909393,-0.759353284955664,-0.7234331062720943,-0.003674246976689539
-0.6782585941624945,-0.435819250574455,-0.7291623235808824,-0.7803868629024406,-0.7435022441619954,-0.01228369312408047
-0.5717766912078655,-0.4034043211513868,-0.31611541716272434,-0.41756171420758187,-0.41105462045299207,-0.017370006750271432
-0.12404972529186663,-0.1613062389520626,0.13145917150113642,0.10965004540327862,0.09190721566161655,-0.005659724410708362
0.4283077937105643,0.24585446683028095,0.47547576679096126,0.5690470626143406,0.5437718515503603,0.015656778981713682
0.6520646699533661,0.5479627850868801,0.4417696551559647,0.5940652128238436,0.5876712703919731,0.02013030868224652
0.34015522039472695,0.4650358729560033,0.02311873113548607,0.15953679243119617,0.18247167392700492,-0.0008761108097535252
-0.24903898653929965,0.09323654066977166,-0.4569694267828298,-0.323753440270297,-0.2775428228876188,-0.02282217509974023
-0.6661433045633092,-0.1922840103327208,-0.595623683141441,-0.4376525009763937,-0.38495681381347185,-0.023000096395367656
-0.7242406015462478,-0.18229795449292405,-0.4442947656193139,-0.2852419992469729,-0.2385207789486467,-0.0111446047556857
-0.5947442553439461,-0.06343313650727299,-0.3258407051486755,-0.2307007666683807,-0.20222780453842812,-0.006573051529579493
-0.49531922787954047,-0.0912578826088127,-0.36303957579847956,-0.3424047759891386,-0.3417571461636349,-0.005551195157776386
-0.4264387254980175,-0.22552436419536306,-0.3479691180950126,-0.3169962783244349,-0.3402430928878549,0.004478828422611985
-0.28321957000860287,-0.23188652822816475,-0.1687182841149639,-0.006666547959656216,-0.027509070348075485,0.0163017939207805
-0.08549147920246772,-0.081011571097929,0.02591334918186057,0.3169201486370926,0.3252238053679856,0.014513108274558805
0.05817945514299261,0.0023996834472241897,0.061558574698336706,0.3001844303904285,0.33602524349919805,0.0029639961804491903
0.1386899077721093,-0.10553789506946808,0.024485296752952666,0.012607596412171481,0.03968696699207912,-0.0017078670387501104
0.24292518144250994,-0.20303463330616886,0.12137202550194726,-0.137509176036884,-0.15457496760595094,0.004957899043037719
0.40616942749107043,-0.03667506069626551,0.3932714962858996,0.07628314429030354,0.019033026081950524,0.01396807153322841
0.5899350018593539,0.32702505794771924,0.6429750190383556,0.43099136973240343,0.3723329958076327,0.019348781039595166
0.7463370307986876,0.5401952821838137,0.7186649244177915,0.5798824428920241,0.5436059625067949,0.021996373898555036
0.7855889633738441,0.3778262271050681,0.6411438019306489,0.397985046934822,0.37244079462098767,0.02137854164834137
0.5575041371558741,-0.02964763263306674,0.4366238259013578,0.0051390384761897225,-0.02241149474514303,0.014024413742018833
0.03210590827850863,-0.35989104258926563,0.049109933915963536,-0.36285482840408567,-0.3765782878972674,0.0005791747847635935
-0.5103791501661966,-0.4202546394948327,-0.36786290705393143,-0.43190496579209625,-0.41732012203402324,-0.010553385395676962
-0.6346326039353716,-0.2642284299538778,-0.4364139573948453,-0.11819913406197716,-0.09500302699296002,-0.010513776419231348
-0.19984847976543468,-0.06555895647411882,-0.05950985513858543,0.2922892191262642,0.2913242882985245,-0.003199258782263351
0.39767736974837775,0.06918332564503929,0.30669784392391397,0.3791969262055962,0.35395225766064936,-0.005767066663655165
0.5552966146874571,0.13144250674403818,0.23052747950929706,0.09072921151848899,0.0734710036211225,-0.026881245292959138
0.08185623827560655,0.11950276810151259,-0.1482698785298129,-0.21249619257227725,-0.1956039846220659,-0.04973785017683165
-0.6013550806354595,-0.0030508086815675115,-0.38342818609446,-0.2262306244850356,-0.18329119925305584,-0.05093627595825146
-0.94525321931477,-0.21228755495312404,-0.33105941644038056,-0.04596037506182062,-0.008289297332726308,-0.03205070919060486
-0.8556938721897663,-0.3666202615419798,-0.20772663711350633,0.05977733598873102,0.06871575515154003,-0.01608941349347596
-0.6510829077315238,-0.2991571424027812,-0.24473574425950875,0.014869377364819057,0.005108397820749941,-0.015574706783921257
-0.5208999378408785,0.009819473677606813,-0.41590121273698033,-0.037311356984955885,-0.03177570356379165,-0.019141237620896152
-0.28498911687313516,0.3609757909940637,-0.48109654181346184,-0.020466871219375442,0.019623956188757213,-0.008440752864046734
0.217823564680302,0.4446023536074548,-0.25088877247925756,-0.04422888964362112,0.0069529544277508425,0.01985523031318509
0.7197444460339831,0.11866575319834642,0.13212104907124764,-0.20608983187506413,-0.18758601673748357,0.04655752220030162
-0.23461088683011258,0.010910845890825626,-0.14090866648138506,-0.09844019032188817,-0.08549253176130492,0.046756970191745656
0.30923810723213885,-0.009691443026250324,0.2955811148170714,0.4142277005892478,0.41646312590685947,0.022960483893749006
0.4476183222036029,-0.001134090395581772,0.31330814035917737,0.13380818529023566,0.0998012617736999,0.009701728910315207
0.5907447417929601,-0.05871987769469651,0.5209766323513801,0.1586962697826967,0.11292285773196571,0.025020768199054473
0.46083371714514915,0.0021014287819981375,0.41024662906544873,0.06617545133915653,0.01731075514261451,0.035341039136878576
-0.17077881129389832,0.06187335872756922,-0.33392389891479396,-0.38623078124332316,-0.38774774009940105,0.004298710943864203
-0.7184815902504234,0.01960920247488392,-1.0108310678155772,-0.7623899194759942,-0.7032443364298838,-0.04099487884657964
-0.6068132539537435,-0.005801316424012887,-0.8514263953580964,-0.5681608024377541,-0.5004147618653352,-0.04208649919047858
-0.2179153203349535,0.02148992873589169,-0.1662926543865082,-0.03616458396901093,-0.00896220964210561,0.0036774392547726433
-0.1011691896795246,0.00357449972690916,0.2839909361681975,0.28938102529317505,0.27562743295299535,0.043161257372093906
0.02491696068041232,-0.000962746239072038,0.4022976110407214,0.30390996785925206,0.26664572158900146,0.04769203835378355
0.5307125139927158,0.10984094421614929,0.5108240686470478,0.27864900218964417,0.23270106109782154,0.03757248000225861
0.8866864858548319,0.2121669888005192,0.5122139604515371,0.2611844896725212,0.23137282949124865,0.03069930867668632
0.44504701102744393,0.13138201298056496,0.13344003848476502,0.1090349228017594,0.12055530442154327,0.02070455306844047
-0.353624527775253,-0.03507583704190373,-0.3961490829828016,-0.14081858582726337,-0.0957781457526549,0.006068155053025633
-0.5354488383728511,-0.0889538347246012,-0.5455515694462,-0.2677752133644634,-0.22658575330507144,-0.004612288515875791
0.004440152743729697,-0.023332113406568815,-0.21838522547657435,-0.2182534526222065,-0.2122345509660317,-0.014656966572524379
0.4848190602450624,0.035962555754640586,0.23632025154637792,-0.05797625355365963,-0.08887954543638461,-0.03046042677503534
0.383483643261248,0.05735896847063346,0.49361118944950777,0.18238089027291493,0.13805014535559895,-0.04015360176907889
-0.09540613135045807,0.06475331967725438,0.4089928958845093,0.39526430671333057,0.3723160196563285,-0.03312137576225681
-0.5223221784801809,0.04137330564001227,-0.054114950752451874,0.27258450035908155,0.2921433923888602,-0.024736468850901375
-0.6430163718736384,-0.040988443467595635,-0.6034041331760982,-0.21640660139599993,-0.1693885684911383,-0.03151145982002272
-0.4186864884434212,-0.14159005979923056,-0.7226663794308643,-0.5932520288155996,-0.5596208508500444,-0.0409294886449321
-0.06892141058554872,-0.1989189350101258,-0.3235606657228649,-0.46148285646047754,-0.46168891762665804,-0.03267926445754548
0.10228366345760875,-0.14138565558358893,0.04699522508140792,-0.1267832006873926,-0.1421990215408633,-0.008988954987678207
0.12149136928277245,0.06327887553560958,0.05493376930808842,-0.02763717258104463,-0.03476740940654246,0.01597277069947849
0.2333946499391271,0.303679493193225,-0.0105291696993656,-0.08312020340912936,-0.08440352006393073,0.032286572313596516
0.3231627266498288,0.335192281064894,0.08313382588370485,-0.010999201185821537,-0.012635879875366674,0.028594518322192237
0.0775184982838364,0.14837335209382846,0.11055925174607081,0.09630610803975573,0.10161330536253005,0.0023728329589026214
-0.26899836316994385,0.0499395037872172,0.05743871539550109,0.18135950452166358,0.19463408417130895,-0.01884202889467067
-0.21379573483388006,0.16049010760853885,0.13755666336497532,0.333848996636198,0.3448535869860648,-0.006032332336705116
0.029637341561447372,0.09819068787869775,0.09096134412791104,0.2687231748130384,0.2845429525146987,0.021136553988713946
-0.05816174255776116,-0.2809266180992288,-0.3470049940548808,-0.3618128603139471,-0.3468192221984216,0.01915211327390237
-0.02155445259412655,-0.3045575610722215,-0.1288114617060485,-0.4175637182710786,-0.4561787691791332,-0.007782121528131062
-0.5603617185723886,-0.31037124372473657,-0.548069806191376,-0.4969949827768699,-0.49066017230729825,-0.014237655294590928
-0.09592711916406285,0.11390400996111817,0.04334663522812129,0.11996612765841694,0.13201148910725344,0.011209281793923125
0.5036558867144569,0.43228411520314103,0.6436757237327981,0.6462957315900408,0.6475553075052022,0.031944806446304354
0.619266469938486,0.3482674425037307,0.6359457753307162,0.49273577039423455,0.47681382499762864,0.023957162144580248
0.2948364689188248,0.048455889065879394,0.18251017931714122,-0.0031946581497370222,-0.014978555962326364,0.001618585835872152
-0.023410768046313916,-0.035256477623674475,-0.19877145182869552,-0.21789137865652447,-0.2024099486842712,-0.016007283406666364
-0.16026833383170613,0.14398755653801434,-0.3061201350567175,-0.09630544599381197,-0.05914684078255334,-0.024963066114441997
-0.2071268449406327,0.21124576971965167,-0.24004604961315487,-0.03361273357963872,-0.01387968417827492,-0.02587199663188259
-0.22373065792927932,-0.09800161731115628,-0.10158094688524671,-0.14522202856270067,-0.17250122857254982,-0.021638161523550286
-0.2666330149761859,-0.5061110917168251,-0.10678877251653174,-0.35406004445331657,-0.41153933136564624,-0.017830729947775594
-0.3409160941561438,-0.49760443872094495,-0.33989787701376206,-0.5152113512079949,-0.5479696088827409,-0.008989390807279504
-0.21305654132046695,0.06879271599792715,-0.4081767396353727,-0.3536378625550505,-0.32839583862815747,0.017952414682388985
0.23266479000184132,0.6838352471015282,0.06551495208224478,0.2865428147228044,0.34837522304171437,0.05251996808399843
0.5355879740562947,0.6930183476356027,0.599118395761531,0.8368681644931993,0.8847706736293407,0.058594560697002716
0.25599902753504006,0.053564253822939216,0.4763125519718886,0.617416267737182,0.6268785961479055,0.024890182544157355
-0.15307799280247597,-0.5299925585359813,-0.034192962849994374,-0.08694629474451017,-0.10679111442073287,-0.008340660191892328
0.03505853740609679,-0.42958005680842487,-0.050071665301567814,-0.31309194342254354,-0.343842126803919,-0.002498878871426244
0.5294707448845112,0.15202716940988295,0.4000699607919121,0.08314593443773767,0.05303520142723024,0.02199102850086886
0.39965253405056783,0.43870706445872354,0.44771612394547555,0.36139501630820686,0.348894576753746,0.016570733605110126
-0.39073014054952687,0.06273507613751422,-0.17186845788903998,0.08371127007633043,0.09877977884063457,-0.02420406365110846
-0.8889983412106423,-0.4921369382460817,-0.728748833506467,-0.3738089404005016,-0.34788963145877655,-0.058063784635801446
-0.5685863164865416,-0.4551419870471763,-0.6585205974488497,-0.5756117224021507,-0.5697983202564495,-0.051894938274499446
0.11472424319300616,0.2990873761802799,-0.18178451771391826,-0.4057380428207969,-0.4154618623063331,-0.014912935457922414
0.5386661365104342,1.0428499808514011,0.18269533562464288,-0.01929754093838046,-0.005964186830736812,0.01872553249995419
0.4809409658564273,0.9390422422403475,0.18264227097382973,0.2247693071569178,0.2721883639316064,0.021689967380652136
-0.016008922534079508,-0.023321804983789062,-0.09878533095494298,0.023860908799270473,0.055297647396739216,-0.006492321897484345
-0.6337591632353495,-0.9829353103244145,-0.30108964778539654,-0.2710853150276648,-0.29686422983624056,-0.038597619369113545
-0.7755052418720688,-1.0776830885324686,-0.12858313447665617,-0.07325131072001458,-0.1249131375466277,-0.04215437679744564
-0.18265870492216343,-0.3119021522266677,0.27604980865411965,0.468324765336219,0.45230872740261496,-0.010699987985413715
0.6023289018921142,0.5103704707435082,0.49448895970100326,0.6123035573874193,0.6355131861689444,0.028671758516852754
0.8631572013797386,0.6637700618235903,0.42027043818571974,0.2600895328725005,0.2793177317211256,0.04489954235300737
0.5789136452948902,0.2718658655339596,0.26965439662462565,-0.01931820892026427,-0.02443886498666803,0.03766336822308428
0.24530627613480155,0.027232353199250315,0.16246501159906962,0.022355139910196577,0.013746018809435148,0.031730463865381184
0.08173088067612354,0.20664645705785517,0.018804275492637024,0.06959139179072656,0.07357894882181228,0.037972768426252176
-0.11338208888975537,0.3281277546229745,-0.15618892760036143,-0.018513459097009414,-0.005942161547328102,0.03861602227180075
-0.44055055082462535,-0.004907033146531195,-0.26835455338908226,-0.11726355962574553,-0.1058429434666322,0.016760715072459
-0.6750292883254928,-0.4342440018929819,-0.2911885073407545,-0.17369278267234822,-0.1668475587506144,-0.018041773718390493
-0.6181647533877521,-0.41649539065232005,-0.3060226592699715,-0.2630156070961187,-0.26341661158829177,-0.041977707250907846
-0.041300419837786345,-0.010772538881383683,-0.008936092066951984,-0.0018075240872295285,-0.0007778139931502929,-0.04132598529945856
0.16221114628659,-0.019805002213035296,0.06841262890419422,0.0696599031458934,0.06664746598556427,-0.021883446819836786
-0.11341274742176577,-0.04825305879361322,0.1294533956738079,0.1246461063307583,0.11488842236878843,-0.005149326646262347
0.20048731205412457,-0.14210166608452077,0.36686436682132756,0.26648648428688204,0.2420822810829005,-0.010529110435046165
0.6118047783272592,-0.17049128646248937,0.48711272659299243,0.3202760619973582,0.3003533632153292,-0.03084230833871768
0.5371273810519739,-0.0036529234158630586,0.45128557960449506,0.37369350096191073,0.3744704374017093,-0.03711982389759198
0.1912392401592087,0.2240622456665258,0.42191672561238747,0.5411301735185944,0.5547261931787562,-0.01833845458436909
-0.1380361049678444,0.2596542229750082,0.2643245261695133,0.5442301618662456,0.5639461003434636,0.002069899445055877
-0.46252618177338234,0.12384048766057683,-0.1495119057779631,0.1705463707591392,0.2045400005755342,0.003233143362541494
-0.5922389752312414,0.12142659562766125,-0.4185568646901746,-0.17025438060700984,-0.12630354097355145,-0.0012135532834036283
-0.19596814855814887,0.37725492800113913,-0.13358038572007722,-0.02302214007428805,0.004540027663020694,0.011579190787654606
0.5267414908962129,0.5588907621907864,0.36797032460118145,0.30859257381857363,0.3050796922658001,0.03416702586271454
0.9387759618808142,0.2999680933303198,0.48376257162448305,0.2452701106861758,0.22320412207690643,0.04010137927376554
0.8104790324486756,-0.21183932402545427,0.29013246326415504,-0.06910584850991815,-0.09742477051501575,0.025487165361616486
0.5169799982993211,-0.38886380970930345,0.284044498578235,-0.031052775999089104,-0.0661271606334654,0.012435962350885423
0.32600358505215504,-0.05177403539042144,0.42290282461623835,0.3474767713816683,0.31793087688930743,0.01259204264713255
0.07688441805438656,0.2691906371874833,0.2519786812349314,0.4408389561513663,0.44082302709271354,0.01313129559627836
-0.2735098621619212,0.07907966597686134,-0.16456251828028395,0.0669265513029902,0.0910164539079802,0.002924305229251865
-0.3827364283960668,-0.3648697503698183,-0.27543895177628963,-0.22940178303543812,-0.21777621868270047,-0.010233035364900537
-0.1134115147922497,-0.4706468762940724,0.0052624120726329346,-0.08840488211504328,-0.10171634536331153,-0.014759358024974198
0.13720417474994115,-0.20141295076329757,0.1833781730264133,0.15406179319954094,0.14203251827579158,-0.010451038535370076
0.0634976659309855,-0.0637135589270209,0.05961119884322841,0.09682023402440718,0.0947598139422063,-0.004589642349638283
-0.12099854349154296,-0.3029700673303392,-0.07209669216170385,-0.15520989171212346,-0.1736580130749582,-0.004934460954841872
-0.20311065697342773,-0.5777225690959158,-0.11382032022691524,-0.2959332837105217,-0.33068278116790184,-0.01479013258178757
-0.34108917906629405,-0.49066679096990073,-0.24708386365187512,-0.24203213890499956,-0.24676122283415491,-0.025053855202400496
-0.5318585964859914,-0.09953885223720761,-0.35701043991565357,-0.070197530067773,-0.025539646081136715,-0.019502999229187856
-0.44041606662367144,0.24246515500938756,-0.20596190989436344,0.10341778493005672,0.15578773621344832,0.0006425197594843485
-0.1339466122541986,0.33700273036454187,-0.043073702296034376,0.12734552839892807,0.1550408212333348,0.011313608560653303
-0.026445786385292918,0.24375582615050295,-0.12124511494880667,0.03150100038195711,0.048169722989546804,-0.00012456768423377501
0.02308312831047528,0.057835671058634325,-0.041919797292799585,0.07001261726017731,0.07635116121908947,-0.012319733626515941
0.40870198952082976,-0.15404824226355102,0.4568309499425983,0.25963837023939806,0.225197960861117,-0.0014341761846941373
0.6151845906985955,-0.23123958595141708,0.6480912562164416,0.20750033592464665,0.14763281676620574,0.022289393069269376
-0.001478929885624274,-0.08316326577229109,-0.005290461726539128,-0.15454045578505748,-0.16569147152208455,0.03271512891481985
0.05991579380010452,0.16332602169768545,-0.199041970763795,-0.035581047781947164,-0.006204283717515654,0.026441702661746336
0.08837153714968476,0.33606853024649097,-0.41693599250762714,-0.15934113366436808,-0.10067742304333994,0.018195299746250046
0.2507202337622278,0.40691416086133503,0.07119219880775648,0.2116634912552193,0.23969086539966322,0.012179011684600824
0.24908418586066255,0.5135983220861996,0.6501303680899825,0.7348898670328525,0.7255599459010269,0.003952833602012381
0.22113645836175289,0.5777472351560231,0.7474403036610872,0.8442292471981871,0.8273407390989674,-0.0011973914903423177
0.26731609532476924,0.3152457084640947,0.3957253751074333,0.3638191874081956,0.3491769715898029,0.003564145328399945
0.16183491580948506,-0.23466051820584735,-0.02365531705026762,-0.27131201245151987,-0.2956049793711733,0.008583470127751664
-0.19581393644762207,-0.5980282271904175,-0.299706856663149,-0.5457499255756648,-0.5722353600440611,-0.002019251168861397
-0.5395713955419328,-0.49869329772809606,-0.4966649823231314,-0.4727695804438409,-0.4727200581075692,-0.026328192271154943
-0.6506782797943701,-0.19417535156181237,-0.6861277601269751,-0.44915889077834203,-0.4157283692942505,-0.04373817802596749
-0.5111456420214386,-0.0035085523688484985,-0.6916619450883917,-0.5294410884098409,-0.4944417955288478,-0.036759190400117894
-0.11520607138334345,0.09228244960218873,-0.3511107421600537,-0.38494523406997627,-0.37795042535608997,-0.008750419695496179
0.41990441324578387,0.1357873996382966,0.10952837244492007,0.009326414010962736,-0.006149857597267309,0.016868808021560478
0.6453417232784596,-0.07693898470223437,0.24412869392519237,0.15971609158167238,0.13737925784575744,0.012685120992285743
0.20580440563690958,-0.6176313235729084,-0.03680399972243738,-0.20482172650198052,-0.2397317399152099,-0.028309360434814912
-0.5357842385368345,-1.0815067044344675,-0.3141376754928742,-0.6024534514919698,-0.656501741582129,-0.07466959413736798
-0.756839503397816,-0.9633319465283956,-0.19589921331561178,-0.4308781540551399,-0.4814520882123111,-0.07491064104900423
-0.15137553112753357,-0.28541192146365674,0.21262833151060728,0.169015792425222,0.15002282256089217,-0.015384995328210851
0.6749683629691657,0.3762074980173513,0.5222827223830248,0.560292551937661,0.5658592617100339,0.05180023271470064
0.9568937614826603,0.5573830980933252,0.5619188768697576,0.5218960501939777,0.5236736893905923,0.07013023300195949
0.6957277859925488,0.4584913001125768,0.4850420848401411,0.41332107210170665,0.40560439002167176,0.05326932951259297
0.5028163996665843,0.5697759854317739,0.47292143455693286,0.5039997626549761,0.5038135925361482,0.05231486394425843
0.5831386739706558,0.797560925127227,0.49236522551147066,0.5960740702577384,0.6063630563657098,0.0639848837937917
0.4195731889148841,0.521297052699072,0.3538072346191131,0.38773098038832043,0.3909379549321027,0.03722904131990473
-0.29101128472801924,-0.30140332378525164,-0.029626391766390214,-0.07271491174237117,-0.08321217119450601,-0.030220054522998422
-0.950499923409634,-0.8345713325527725,-0.45465253326204125,-0.4279308096818058,-0.43613038701399814,-0.0745111198243988
-0.8694850975313031,-0.5896612827970718,-0.5905133853680073,-0.43992125715004504,-0.4346186726881807,-0.058605712155291
-0.2062160219611507,-0.10736496759256584,-0.3556242440035641,-0.2563118881724838,-0.251452206093225,-0.016161551836720134
0.3374512366046684,0.04827157245465205,-0.013544137406728154,-0.1453858744576517,-0.15777773011981217,0.014727411710293487
0.3957453480990141,0.10099144438561525,0.14891884922782056,-0.1003277249834829,-0.11898551853102435,0.035955204553310575
0.0716305808699791,0.2734621145717744,0.0674715794086367,0.00454039610169698,0.006052046362418677,0.04582285925171063
-0.40699709378090576,0.1223893084106129,-0.1820340388199995,0.011074269984057526,0.033571761390066054,0.018404835807053866
-0.7520394325666425,-0.5860126539394315,-0.45928911332198097,-0.2796286263665297,-0.2671181105594296,-0.03905241583023731
-0.6843262430056076,-1.1461716338751118,-0.5300822863478601,-0.5618906887401662,-0.5801866433385248,-0.06606939964215243
-0.267822325138105,-0.8311437615000241,-0.25608418045782727,-0.35590610513484483,-0.3880607791844285,-0.02872838900363962
0.10540902856059936,0.06342690245380704,0.14872117940360305,0.15953064719447982,0.14133688779401538,0.024960626573959616
0.2523861833085893,0.7006400563222835,0.33143500746524046,0.3420717103651713,0.3398564796959566,0.032490850771665844
0.39643186803044017,0.7386331886798019,0.25119223701534066,0.08489490253727877,0.0825353502296975,0.0026863696924397163
0.6721288365686687,0.4467908494540067,0.14170636475067327,-0.09972776864846924,-0.10540473220978407,-0.011688474460702513
0.8114260403585358,0.18925015523037508,0.13731491699049708,0.050328648491345,0.05224310826000949,0.0026111843219653375
0.5715118224621873,0.11777841182057541,0.23918858272959853,0.30792371224156817,0.316136835730814,0.013723643150591285
0.15601947103124542,0.1497660616143483,0.4597165483872987,0.5070551018102598,0.5025169540529878,0.006027522697477207
-0.07544599627829313,0.10941562323553443,0.6769231850170595,0.6532957179637959,0.6258785979610599,-0.0006582749181704902
-0.05185689764970992,-0.027674479485549512,0.6045638487000579,0.6000018243366817,0.5645850244725004,0.009858896194004502
-0.9036410955328184,0.02826000482585173,-0.7289906848699504,-0.6444455098302692,-0.6224460223123726,0.027577248295004485
0.03653057721647305,-0.13295566551143606,-0.013475791378219252,0.06270373006963388,0.07412947846013737,0.03438182514338563
0.04061755186193006,0.14997816773922812,-0.10140183923977703,-0.09687423572402792,-0.09938292836349187,0.021800453997844513
-0.21595476140041267,-0.038471719511250245,-0.4000905617180985,-0.4392739871502965,-0.4418802438659831,-0.006564780773296125
-0.3830525253621623,-0.14619719076767707,-0.5325253920612123,-0.5794823190900382,-0.5782488832473561,-0.03314377261751028
-0.6151587265947533,-0.16984706832041319,-0.6009458117810285,-0.6075470186523596,-0.6021684891261283,-0.035144648089365946
-0.8017474067878806,-0.30683211592407866,-0.619681866836273,-0.5436791027519496,-0.5318656060273211,-0.011888354404082572
-0.6875538986896473,-0.39761141248106957,-0.5364879765610949,-0.41642758461871415,-0.40387918311767623,0.007766497599790947
